[-0.0002295],[0.00203995],[-0.26925178]
[-0.0002295],[0.0020476],[-0.26941982]
[-0.00022949],[0.00205521],[-0.26958742]
[-0.00022948],[0.00206278],[-0.26975459]
[-0.00022947],[0.00207031],[-0.26992132]
[-0.00022947],[0.00207782],[-0.27008761]
[-0.00022946],[0.00208528],[-0.27025347]
[-0.00022946],[0.00209271],[-0.27041889]
[-0.00022945],[0.0021001],[-0.27058388]
[-0.00022944],[0.00210746],[-0.27074843]
[-0.00022944],[0.00211478],[-0.27091255]
[-0.00022943],[0.00212206],[-0.27107623]
[-0.00022943],[0.00212931],[-0.27123949]
[-0.00022942],[0.00213652],[-0.27140231]
[-0.00022942],[0.00214369],[-0.2715647]
[-0.00022941],[0.00215083],[-0.27172665]
[-0.00022941],[0.00215792],[-0.27188818]
[-0.0002294],[0.00216498],[-0.27204928]
[-0.0002294],[0.00217201],[-0.27220995]
[-0.00022939],[0.00217899],[-0.2723702]
[-0.00022939],[0.00218594],[-0.27253001]
[-0.00022938],[0.00219285],[-0.2726894]
[-0.00022938],[0.00219972],[-0.27284836]
[-0.00022938],[0.00220655],[-0.27300689]
[-0.00022937],[0.00221334],[-0.273165]
[-0.00022937],[0.0022201],[-0.27332268]
[-0.00022937],[0.00222681],[-0.27347994]
[-0.00022936],[0.00223349],[-0.27363678]
[-0.00022936],[0.00224013],[-0.27379319]
[-0.00022936],[0.00224672],[-0.27394918]
[-0.00022935],[0.00225328],[-0.27410475]
[-0.00022935],[0.0022598],[-0.2742599]
[-0.00022935],[0.00226628],[-0.27441463]
[-0.00022935],[0.00227272],[-0.27456893]
[-0.00022934],[0.00227912],[-0.27472282]
[-0.00022934],[0.00228548],[-0.27487629]
[-0.00022934],[0.0022918],[-0.27502934]
[-0.00022934],[0.00229808],[-0.27518197]
[-0.00022934],[0.00230431],[-0.27533418]
[-0.00022933],[0.00231051],[-0.27548598]
[-0.00022933],[0.00231667],[-0.27563736]
[-0.00022933],[0.00232278],[-0.27578833]
[-0.00022933],[0.00232886],[-0.27593888]
[-0.00022933],[0.00233489],[-0.27608902]
[-0.00022933],[0.00234088],[-0.27623874]
[-0.00022933],[0.00234683],[-0.27638805]
[-0.00022933],[0.00235274],[-0.27653695]
[-0.00022933],[0.00235861],[-0.27668543]
[-0.00022933],[0.00236443],[-0.27683351]
[-0.00022933],[0.00237021],[-0.27698117]
[-0.00022933],[0.00237595],[-0.27712842]
[-0.00022933],[0.00238165],[-0.27727526]
[-0.00022933],[0.00238731],[-0.2774217]
[-0.00022933],[0.00239292],[-0.27756772]
[-0.00022933],[0.00239849],[-0.27771334]
[-0.00022933],[0.00240402],[-0.27785855]
[-0.00022933],[0.0024095],[-0.27800335]
[-0.00022933],[0.00241494],[-0.27814774]
[-0.00022933],[0.00242034],[-0.27829173]
[-0.00022933],[0.00242569],[-0.27843532]
[-0.00022933],[0.002431],[-0.2785785]
[-0.00022933],[0.00243627],[-0.27872127]
[-0.00022934],[0.0024415],[-0.27886365]
[-0.00022934],[0.00244667],[-0.27900561]
[-0.00022934],[0.00245181],[-0.27914718]
[-0.00022934],[0.0024569],[-0.27928835]
[-0.00022934],[0.00246195],[-0.27942911]
[-0.00022934],[0.00246695],[-0.27956947]
[-0.00022935],[0.00247191],[-0.27970943]
[-0.00022935],[0.00247682],[-0.279849]
[-0.00022935],[0.00248169],[-0.27998816]
[-0.00022935],[0.00248651],[-0.28012693]
[-0.00022936],[0.00249129],[-0.28026529]
[-0.00022936],[0.00249602],[-0.28040326]
[-0.00022936],[0.00250071],[-0.28054084]
[-0.00022937],[0.00250535],[-0.28067801]
[-0.00022937],[0.00250995],[-0.28081479]
[-0.00022937],[0.0025145],[-0.28095118]
[-0.00022937],[0.002519],[-0.28108717]
[-0.00022938],[0.00252346],[-0.28122277]
[-0.00022938],[0.00252787],[-0.28135797]
[-0.00022939],[0.00253224],[-0.28149278]
[-0.00022939],[0.00253656],[-0.2816272]
[-0.00022939],[0.00254083],[-0.28176123]
[-0.0002294],[0.00254506],[-0.28189486]
[-0.0002294],[0.00254924],[-0.28202811]
[-0.00022941],[0.00255338],[-0.28216096]
[-0.00022941],[0.00255746],[-0.28229343]
[-0.00022941],[0.0025615],[-0.2824255]
[-0.00022942],[0.0025655],[-0.28255719]
[-0.00022942],[0.00256944],[-0.28268849]
[-0.00022943],[0.00257334],[-0.2828194]
[-0.00022943],[0.00257719],[-0.28294992]
[-0.00022944],[0.00258099],[-0.28308006]
[-0.00022944],[0.00258475],[-0.28320981]
[-0.00022945],[0.00258845],[-0.28333918]
[-0.00022945],[0.00259211],[-0.28346816]
[-0.00022946],[0.00259573],[-0.28359676]
[-0.00022946],[0.00259929],[-0.28372498]
[-0.00022947],[0.0026028],[-0.28385281]
[-0.00022948],[0.00260627],[-0.28398026]
[-0.00022948],[0.00260969],[-0.28410732]
[-0.00022949],[0.00261306],[-0.28423401]
[-0.00022949],[0.00261638],[-0.28436031]
[-0.0002295],[0.00261965],[-0.28448624]
[-0.00022951],[0.00262287],[-0.28461178]
[-0.00022951],[0.00262604],[-0.28473695]
[-0.00022952],[0.00262917],[-0.28486173]
[-0.00022952],[0.00263224],[-0.28498614]
[-0.00022953],[0.00263527],[-0.28511017]
[-0.00022954],[0.00263825],[-0.28523382]
[-0.00022954],[0.00264117],[-0.2853571]
[-0.00022955],[0.00264405],[-0.28548]
[-0.00022956],[0.00264688],[-0.28560252]
[-0.00022957],[0.00264965],[-0.28572467]
[-0.00022957],[0.00265238],[-0.28584645]
[-0.00022958],[0.00265506],[-0.28596785]
[-0.00022959],[0.00265768],[-0.28608888]
[-0.00022959],[0.00266026],[-0.28620953]
[-0.0002296],[0.00266279],[-0.28632982]
[-0.00022961],[0.00266526],[-0.28644973]
[-0.00022962],[0.00266769],[-0.28656927]
[-0.00022963],[0.00267006],[-0.28668843]
[-0.00022963],[0.00267238],[-0.28680723]
[-0.00022964],[0.00267466],[-0.28692566]
[-0.00022965],[0.00267688],[-0.28704372]
[-0.00022966],[0.00267905],[-0.28716141]
[-0.00022967],[0.00268117],[-0.28727873]
[-0.00022967],[0.00268323],[-0.28739569]
[-0.00022968],[0.00268525],[-0.28751228]
[-0.00022969],[0.00268721],[-0.2876285]
[-0.0002297],[0.00268913],[-0.28774435]
[-0.00022971],[0.00269099],[-0.28785984]
[-0.00022972],[0.0026928],[-0.28797497]
[-0.00022973],[0.00269455],[-0.28808973]
[-0.00022973],[0.00269626],[-0.28820413]
[-0.00022974],[0.00269791],[-0.28831816]
[-0.00022975],[0.00269951],[-0.28843183]
[-0.00022976],[0.00270106],[-0.28854514]
[-0.00022977],[0.00270256],[-0.28865808]
[-0.00022978],[0.002704],[-0.28877067]
[-0.00022979],[0.0027054],[-0.28888289]
[-0.0002298],[0.00270673],[-0.28899476]
[-0.00022981],[0.00270802],[-0.28910626]
[-0.00022982],[0.00270925],[-0.2892174]
[-0.00022983],[0.00271044],[-0.28932819]
[-0.00022984],[0.00271156],[-0.28943862]
[-0.00022985],[0.00271264],[-0.28954869]
[-0.00022986],[0.00271366],[-0.2896584]
[-0.00022987],[0.00271463],[-0.28976776]
[-0.00022988],[0.00271554],[-0.28987676]
[-0.00022989],[0.0027164],[-0.2899854]
[-0.0002299],[0.00271721],[-0.29009369]
[-0.00022991],[0.00271797],[-0.29020163]
[-0.00022992],[0.00271867],[-0.29030921]
[-0.00022993],[0.00271932],[-0.29041643]
[-0.00022994],[0.00271991],[-0.29052331]
[-0.00022995],[0.00272045],[-0.29062983]
[-0.00022996],[0.00272093],[-0.290736]
[-0.00022997],[0.00272137],[-0.29084181]
[-0.00022998],[0.00272174],[-0.29094728]
[-0.00022999],[0.00272207],[-0.2910524]
[-0.00023],[0.00272234],[-0.29115716]
[-0.00023002],[0.00272255],[-0.29126158]
[-0.00023003],[0.00272271],[-0.29136565]
[-0.00023004],[0.00272282],[-0.29146937]
[-0.00023005],[0.00272287],[-0.29157274]
[-0.00023006],[0.00272287],[-0.29167576]
[-0.00023007],[0.00272281],[-0.29177844]
[-0.00023008],[0.0027227],[-0.29188077]
[-0.00023009],[0.00272253],[-0.29198275]
[-0.00023011],[0.00272231],[-0.29208439]
[-0.00023012],[0.00272203],[-0.29218568]
[-0.00023013],[0.0027217],[-0.29228663]
[-0.00023014],[0.00272131],[-0.29238724]
[-0.00023015],[0.00272087],[-0.2924875]
[-0.00023017],[0.00272037],[-0.29258742]
[-0.00023018],[0.00271981],[-0.292687]
[-0.00023019],[0.00271921],[-0.29278623]
[-0.0002302],[0.00271854],[-0.29288512]
[-0.00023021],[0.00271782],[-0.29298367]
[-0.00023023],[0.00271705],[-0.29308189]
[-0.00023024],[0.00271622],[-0.29317976]
[-0.00023025],[0.00271533],[-0.29327729]
[-0.00023026],[0.00271439],[-0.29337448]
[-0.00023028],[0.00271339],[-0.29347134]
[-0.00023029],[0.00271234],[-0.29356785]
[-0.0002303],[0.00271123],[-0.29366403]
[-0.00023031],[0.00271006],[-0.29375987]
[-0.00023033],[0.00270884],[-0.29385538]
[-0.00023034],[0.00270756],[-0.29395055]
[-0.00023035],[0.00270623],[-0.29404538]
[-0.00023036],[0.00270484],[-0.29413988]
[-0.00023038],[0.00270339],[-0.29423405]
[-0.00023039],[0.00270189],[-0.29432788]
[-0.0002304],[0.00270033],[-0.29442137]
[-0.00023042],[0.00269872],[-0.29451454]
[-0.00023043],[0.00269704],[-0.29460737]
[-0.00023044],[0.00269532],[-0.29469987]
[-0.00023046],[0.00269353],[-0.29479204]
[-0.00023047],[0.00269169],[-0.29488387]
[-0.00023048],[0.00268979],[-0.29497538]
[-0.0002305],[0.00268784],[-0.29506655]
[-0.00023051],[0.00268582],[-0.2951574]
[-0.00023052],[0.00268376],[-0.29524792]
[-0.00023054],[0.00268163],[-0.29533811]
[-0.00023055],[0.00267945],[-0.29542797]
[-0.00023056],[0.00267721],[-0.2955175]
[-0.00023058],[0.00267491],[-0.2956067]
[-0.00023059],[0.00267256],[-0.29569558]
[-0.00023061],[0.00267015],[-0.29578413]
[-0.00023062],[0.00266768],[-0.29587236]
[-0.00023063],[0.00266516],[-0.29596026]
[-0.00023065],[0.00266258],[-0.29604784]
[-0.00023066],[0.00265994],[-0.29613509]
[-0.00023068],[0.00265724],[-0.29622202]
[-0.00023069],[0.00265449],[-0.29630862]
[-0.0002307],[0.00265168],[-0.2963949]
[-0.00023072],[0.00264881],[-0.29648086]
[-0.00023073],[0.00264588],[-0.2965665]
[-0.00023075],[0.0026429],[-0.29665182]
[-0.00023076],[0.00263986],[-0.29673681]
[-0.00023078],[0.00263676],[-0.29682148]
[-0.00023079],[0.00263361],[-0.29690584]
[-0.0002308],[0.00263039],[-0.29698987]
[-0.00023082],[0.00262712],[-0.29707359]
[-0.00023083],[0.00262379],[-0.29715699]
[-0.00023085],[0.00262041],[-0.29724007]
[-0.00023086],[0.00261696],[-0.29732283]
[-0.00023088],[0.00261346],[-0.29740527]
[-0.00023089],[0.0026099],[-0.2974874]
[-0.00023091],[0.00260629],[-0.29756921]
[-0.00023092],[0.00260261],[-0.29765071]
[-0.00023094],[0.00259888],[-0.29773189]
[-0.00023095],[0.00259509],[-0.29781275]
[-0.00023097],[0.00259124],[-0.2978933]
[-0.00023098],[0.00258733],[-0.29797354]
[-0.000231],[0.00258337],[-0.29805346]
[-0.00023101],[0.00257935],[-0.29813307]
[-0.00023103],[0.00257526],[-0.29821237]
[-0.00023104],[0.00257113],[-0.29829136]
[-0.00023106],[0.00256693],[-0.29837003]
[-0.00023107],[0.00256268],[-0.2984484]
[-0.00023109],[0.00255836],[-0.29852645]
[-0.0002311],[0.00255399],[-0.29860419]
[-0.00023112],[0.00254956],[-0.29868163]
[-0.00023113],[0.00254508],[-0.29875875]
[-0.00023115],[0.00254053],[-0.29883557]
[-0.00023116],[0.00253593],[-0.29891207]
[-0.00023118],[0.00253127],[-0.29898827]
[-0.0002312],[0.00252655],[-0.29906416]
[-0.00023121],[0.00252177],[-0.29913975]
[-0.00023123],[0.00251694],[-0.29921503]
[-0.00023124],[0.00251205],[-0.29929]
[-0.00023126],[0.00250709],[-0.29936467]
[-0.00023127],[0.00250208],[-0.29943903]
[-0.00023129],[0.00249702],[-0.29951309]
[-0.00023131],[0.00249189],[-0.29958684]
[-0.00023132],[0.0024867],[-0.29966029]
[-0.00023134],[0.00248146],[-0.29973343]
[-0.00023135],[0.00247616],[-0.29980628]
[-0.00023137],[0.0024708],[-0.29987882]
[-0.00023139],[0.00246538],[-0.29995106]
[-0.0002314],[0.00245991],[-0.300023]
[-0.00023142],[0.00245438],[-0.30009463]
[-0.00023143],[0.00244878],[-0.30016597]
[-0.00023145],[0.00244313],[-0.30023701]
[-0.00023147],[0.00243742],[-0.30030774]
[-0.00023148],[0.00243166],[-0.30037818]
[-0.0002315],[0.00242583],[-0.30044832]
[-0.00023151],[0.00241995],[-0.30051816]
[-0.00023153],[0.00241401],[-0.3005877]
[-0.00023155],[0.00240801],[-0.30065695]
[-0.00023156],[0.00240195],[-0.3007259]
[-0.00023158],[0.00239584],[-0.30079455]
[-0.0002316],[0.00238966],[-0.30086291]
[-0.00023161],[0.00238343],[-0.30093097]
[-0.00023163],[0.00237714],[-0.30099873]
[-0.00023164],[0.00237079],[-0.30106621]
[-0.00023166],[0.00236438],[-0.30113338]
[-0.00023168],[0.00235792],[-0.30120027]
[-0.00023169],[0.0023514],[-0.30126686]
[-0.00023171],[0.00234482],[-0.30133315]
[-0.00023173],[0.00233818],[-0.30139916]
[-0.00023174],[0.00233148],[-0.30146487]
[-0.00023176],[0.00232473],[-0.30153029]
[-0.00023178],[0.00231791],[-0.30159542]
[-0.00023179],[0.00231104],[-0.30166026]
[-0.00023181],[0.00230411],[-0.30172481]
[-0.00023183],[0.00229713],[-0.30178907]
[-0.00023184],[0.00229008],[-0.30185304]
[-0.00023186],[0.00228298],[-0.30191673]
[-0.00023188],[0.00227582],[-0.30198012]
[-0.00023189],[0.0022686],[-0.30204323]
[-0.00023191],[0.00226132],[-0.30210604]
[-0.00023193],[0.00225399],[-0.30216857]
[-0.00023194],[0.00224659],[-0.30223082]
[-0.00023196],[0.00223914],[-0.30229278]
[-0.00023198],[0.00223164],[-0.30235445]
[-0.000232],[0.00222407],[-0.30241584]
[-0.00023201],[0.00221645],[-0.30247694]
[-0.00023203],[0.00220877],[-0.30253776]
[-0.00023205],[0.00220103],[-0.30259829]
[-0.00023206],[0.00219323],[-0.30265854]
[-0.00023208],[0.00218538],[-0.30271851]
[-0.0002321],[0.00217747],[-0.30277819]
[-0.00023211],[0.0021695],[-0.3028376]
[-0.00023213],[0.00216147],[-0.30289672]
[-0.00023215],[0.00215339],[-0.30295556]
[-0.00023217],[0.00214525],[-0.30301411]
[-0.00023218],[0.00213705],[-0.30307239]
[-0.0002322],[0.00212879],[-0.30313039]
[-0.00023222],[0.00212048],[-0.30318811]
[-0.00023223],[0.00211211],[-0.30324554]
[-0.00023225],[0.00210368],[-0.3033027]
[-0.00023227],[0.0020952],[-0.30335959]
[-0.00023229],[0.00208666],[-0.30341619]
[-0.0002323],[0.00207806],[-0.30347252]
[-0.00023232],[0.0020694],[-0.30352857]
[-0.00023234],[0.00206069],[-0.30358434]
[-0.00023236],[0.00205192],[-0.30363983]
[-0.00023237],[0.00204309],[-0.30369505]
[-0.00023239],[0.00203421],[-0.30375]
[-0.00023241],[0.00202527],[-0.30380467]
[-0.00023242],[0.00201627],[-0.30385907]
[-0.00023244],[0.00200722],[-0.30391319]
[-0.00023246],[0.00199811],[-0.30396703]
[-0.00023248],[0.00198894],[-0.30402061]
[-0.00023249],[0.00197972],[-0.30407391]
[-0.00023251],[0.00197044],[-0.30412694]
[-0.00023253],[0.0019611],[-0.3041797]
[-0.00023255],[0.00195171],[-0.30423218]
[-0.00023256],[0.00194226],[-0.3042844]
[-0.00023258],[0.00193276],[-0.30433634]
[-0.0002326],[0.00192319],[-0.30438802]
[-0.00023262],[0.00191358],[-0.30443942]
[-0.00023263],[0.0019039],[-0.30449056]
[-0.00023265],[0.00189417],[-0.30454142]
[-0.00023267],[0.00188439],[-0.30459202]
[-0.00023269],[0.00187455],[-0.30464235]
[-0.0002327],[0.00186465],[-0.30469241]
[-0.00023272],[0.0018547],[-0.3047422]
[-0.00023274],[0.00184469],[-0.30479173]
[-0.00023276],[0.00183462],[-0.30484099]
[-0.00023278],[0.0018245],[-0.30488999]
[-0.00023279],[0.00181433],[-0.30493872]
[-0.00023281],[0.00180409],[-0.30498718]
[-0.00023283],[0.00179381],[-0.30503538]
[-0.00023285],[0.00178347],[-0.30508331]
[-0.00023286],[0.00177307],[-0.30513098]
[-0.00023288],[0.00176262],[-0.30517839]
[-0.0002329],[0.00175211],[-0.30522553]
[-0.00023292],[0.00174155],[-0.30527242]
[-0.00023293],[0.00173093],[-0.30531903]
[-0.00023295],[0.00172026],[-0.30536539]
[-0.00023297],[0.00170953],[-0.30541149]
[-0.00023299],[0.00169875],[-0.30545732]
[-0.000233],[0.00168791],[-0.30550289]
[-0.00023302],[0.00167702],[-0.30554821]
[-0.00023304],[0.00166608],[-0.30559326]
[-0.00023306],[0.00165508],[-0.30563805]
[-0.00023308],[0.00164402],[-0.30568259]
[-0.00023309],[0.00163291],[-0.30572687]
[-0.00023311],[0.00162175],[-0.30577088]
[-0.00023313],[0.00161053],[-0.30581464]
[-0.00023315],[0.00159926],[-0.30585815]
[-0.00023316],[0.00158794],[-0.30590139]
[-0.00023318],[0.00157656],[-0.30594438]
[-0.0002332],[0.00156513],[-0.30598712]
[-0.00023322],[0.00155364],[-0.30602959]
[-0.00023324],[0.0015421],[-0.30607182]
[-0.00023325],[0.00153051],[-0.30611378]
[-0.00023327],[0.00151887],[-0.30615549]
[-0.00023329],[0.00150717],[-0.30619695]
[-0.00023331],[0.00149541],[-0.30623816]
[-0.00023332],[0.00148361],[-0.30627911]
[-0.00023334],[0.00147175],[-0.30631981]
[-0.00023336],[0.00145984],[-0.30636025]
[-0.00023338],[0.00144787],[-0.30640045]
[-0.0002334],[0.00143586],[-0.30644039]
[-0.00023341],[0.00142379],[-0.30648008]
[-0.00023343],[0.00141166],[-0.30651952]
[-0.00023345],[0.00139949],[-0.30655871]
[-0.00023347],[0.00138726],[-0.30659765]
[-0.00023349],[0.00137498],[-0.30663634]
[-0.0002335],[0.00136265],[-0.30667478]
[-0.00023352],[0.00135027],[-0.30671297]
[-0.00023354],[0.00133783],[-0.30675091]
[-0.00023356],[0.00132535],[-0.3067886]
[-0.00023357],[0.00131281],[-0.30682605]
[-0.00023359],[0.00130022],[-0.30686325]
[-0.00023361],[0.00128758],[-0.3069002]
[-0.00023363],[0.00127488],[-0.30693691]
[-0.00023365],[0.00126214],[-0.30697336]
[-0.00023366],[0.00124934],[-0.30700958]
[-0.00023368],[0.0012365],[-0.30704555]
[-0.0002337],[0.0012236],[-0.30708127]
[-0.00023372],[0.00121065],[-0.30711675]
[-0.00023373],[0.00119765],[-0.30715198]
[-0.00023375],[0.0011846],[-0.30718697]
[-0.00023377],[0.0011715],[-0.30722172]
[-0.00023379],[0.00115835],[-0.30725623]
[-0.00023381],[0.00114515],[-0.30729049]
[-0.00023382],[0.0011319],[-0.30732451]
[-0.00023384],[0.0011186],[-0.30735828]
[-0.00023386],[0.00110525],[-0.30739182]
[-0.00023388],[0.00109184],[-0.30742511]
[-0.0002339],[0.00107839],[-0.30745817]
[-0.00023391],[0.00106489],[-0.30749098]
[-0.00023393],[0.00105134],[-0.30752356]
[-0.00023395],[0.00103775],[-0.30755589]
[-0.00023397],[0.0010241],[-0.30758799]
[-0.00023398],[0.0010104],[-0.30761984]
[-0.000234],[0.00099665],[-0.30765146]
[-0.00023402],[0.00098286],[-0.30768284]
[-0.00023404],[0.00096902],[-0.30771399]
[-0.00023406],[0.00095512],[-0.30774489]
[-0.00023407],[0.00094118],[-0.30777556]
[-0.00023409],[0.0009272],[-0.30780599]
[-0.00023411],[0.00091316],[-0.30783619]
[-0.00023413],[0.00089907],[-0.30786615]
[-0.00023414],[0.00088494],[-0.30789587]
[-0.00023416],[0.00087076],[-0.30792536]
[-0.00023418],[0.00085653],[-0.30795462]
[-0.0002342],[0.00084226],[-0.30798364]
[-0.00023421],[0.00082793],[-0.30801243]
[-0.00023423],[0.00081356],[-0.30804099]
[-0.00023425],[0.00079915],[-0.30806931]
[-0.00023427],[0.00078468],[-0.3080974]
[-0.00023429],[0.00077017],[-0.30812525]
[-0.0002343],[0.00075561],[-0.30815288]
[-0.00023432],[0.00074101],[-0.30818027]
[-0.00023434],[0.00072636],[-0.30820743]
[-0.00023436],[0.00071166],[-0.30823437]
[-0.00023437],[0.00069692],[-0.30826107]
[-0.00023439],[0.00068213],[-0.30828754]
[-0.00023441],[0.00066729],[-0.30831378]
[-0.00023443],[0.00065241],[-0.30833979]
[-0.00023444],[0.00063749],[-0.30836558]
[-0.00023446],[0.00062252],[-0.30839113]
[-0.00023448],[0.0006075],[-0.30841646]
[-0.0002345],[0.00059244],[-0.30844156]
[-0.00023452],[0.00057733],[-0.30846643]
[-0.00023453],[0.00056218],[-0.30849108]
[-0.00023455],[0.00054698],[-0.3085155]
[-0.00023457],[0.00053174],[-0.30853969]
[-0.00023459],[0.00051646],[-0.30856366]
[-0.0002346],[0.00050113],[-0.3085874]
[-0.00023462],[0.00048576],[-0.30861091]
[-0.00023464],[0.00047034],[-0.3086342]
[-0.00023466],[0.00045488],[-0.30865727]
[-0.00023467],[0.00043938],[-0.30868011]
[-0.00023469],[0.00042383],[-0.30870273]
[-0.00023471],[0.00040824],[-0.30872513]
[-0.00023473],[0.0003926],[-0.3087473]
[-0.00023474],[0.00037693],[-0.30876925]
[-0.00023476],[0.00036121],[-0.30879098]
[-0.00023478],[0.00034545],[-0.30881249]
[-0.0002348],[0.00032964],[-0.30883378]
[-0.00023481],[0.00031379],[-0.30885484]
[-0.00023483],[0.00029791],[-0.30887568]
[-0.00023485],[0.00028197],[-0.30889631]
[-0.00023487],[0.000266],[-0.30891671]
[-0.00023488],[0.00024999],[-0.3089369]
[-0.0002349],[0.00023393],[-0.30895686]
[-0.00023492],[0.00021784],[-0.30897661]
[-0.00023494],[0.0002017],[-0.30899613]
[-0.00023495],[0.00018552],[-0.30901544]
[-0.00023497],[0.0001693],[-0.30903453]
[-0.00023499],[0.00015304],[-0.30905341]
[-0.000235],[0.00013674],[-0.30907207]
[-0.00023502],[0.0001204],[-0.30909051]
[-0.00023504],[0.00010402],[-0.30910873]
[-0.00023506],[8.75961184e-05],[-0.30912674]
[-0.00023507],[7.11356485e-05],[-0.30914453]
[-0.00023509],[5.46356407e-05],[-0.30916211]
[-0.00023511],[3.8096272e-05],[-0.30917947]
[-0.00023513],[2.151772e-05],[-0.30919662]
[-0.00023514],[4.90016314e-06],[-0.30921355]
[-0.00023516],[-1.17562193e-05],[-0.30923027]
[-0.00023518],[-2.84512473e-05],[-0.30924678]
[-0.00023519],[-4.51847402e-05],[-0.30926307]
[-0.00023521],[-6.19565164e-05],[-0.30927916]
[-0.00023523],[-7.87663935e-05],[-0.30929502]
[-0.00023525],[-9.56141885e-05],[-0.30931068]
[-0.00023526],[-0.0001125],[-0.30932613]
[-0.00023528],[-0.00012942],[-0.30934136]
[-0.0002353],[-0.00014638],[-0.30935638]
[-0.00023531],[-0.00016338],[-0.30937119]
[-0.00023533],[-0.00018042],[-0.3093858]
[-0.00023535],[-0.00019749],[-0.30940019]
[-0.00023537],[-0.00021459],[-0.30941437]
[-0.00023538],[-0.00023174],[-0.30942834]
[-0.0002354],[-0.00024892],[-0.30944211]
[-0.00023542],[-0.00026614],[-0.30945566]
[-0.00023543],[-0.00028339],[-0.30946901]
[-0.00023545],[-0.00030068],[-0.30948215]
[-0.00023547],[-0.000318],[-0.30949509]
[-0.00023548],[-0.00033536],[-0.30950781]
[-0.0002355],[-0.00035275],[-0.30952033]
[-0.00023552],[-0.00037018],[-0.30953264]
[-0.00023553],[-0.00038765],[-0.30954475]
[-0.00023555],[-0.00040515],[-0.30955665]
[-0.00023557],[-0.00042268],[-0.30956835]
[-0.00023559],[-0.00044024],[-0.30957984]
[-0.0002356],[-0.00045784],[-0.30959112]
[-0.00023562],[-0.00047548],[-0.30960221]
[-0.00023564],[-0.00049315],[-0.30961308]
[-0.00023565],[-0.00051085],[-0.30962376]
[-0.00023567],[-0.00052858],[-0.30963423]
[-0.00023569],[-0.00054635],[-0.3096445]
[-0.0002357],[-0.00056415],[-0.30965457]
[-0.00023572],[-0.00058198],[-0.30966443]
[-0.00023574],[-0.00059984],[-0.30967409]
[-0.00023575],[-0.00061774],[-0.30968355]
[-0.00023577],[-0.00063567],[-0.30969281]
[-0.00023579],[-0.00065363],[-0.30970187]
[-0.0002358],[-0.00067162],[-0.30971073]
[-0.00023582],[-0.00068964],[-0.30971939]
[-0.00023584],[-0.0007077],[-0.30972784]
[-0.00023585],[-0.00072578],[-0.3097361]
[-0.00023587],[-0.0007439],[-0.30974416]
[-0.00023589],[-0.00076204],[-0.30975202]
[-0.0002359],[-0.00078022],[-0.30975969]
[-0.00023592],[-0.00079842],[-0.30976715]
[-0.00023594],[-0.00081666],[-0.30977442]
[-0.00023595],[-0.00083492],[-0.30978149]
[-0.00023597],[-0.00085322],[-0.30978836]
[-0.00023598],[-0.00087154],[-0.30979503]
[-0.000236],[-0.00088989],[-0.30980151]
[-0.00023602],[-0.00090828],[-0.3098078]
[-0.00023603],[-0.00092668],[-0.30981388]
[-0.00023605],[-0.00094512],[-0.30981978]
[-0.00023607],[-0.00096359],[-0.30982547]
[-0.00023608],[-0.00098208],[-0.30983098]
[-0.0002361],[-0.0010006],[-0.30983628]
[-0.00023612],[-0.00101915],[-0.3098414]
[-0.00023613],[-0.00103773],[-0.30984632]
[-0.00023615],[-0.00105633],[-0.30985105]
[-0.00023616],[-0.00107496],[-0.30985558]
[-0.00023618],[-0.00109362],[-0.30985992]
[-0.0002362],[-0.0011123],[-0.30986407]
[-0.00023621],[-0.00113101],[-0.30986803]
[-0.00023623],[-0.00114974],[-0.30987179]
[-0.00023625],[-0.0011685],[-0.30987537]
[-0.00023626],[-0.00118729],[-0.30987875]
[-0.00023628],[-0.0012061],[-0.30988194]
[-0.00023629],[-0.00122493],[-0.30988494]
[-0.00023631],[-0.00124379],[-0.30988776]
[-0.00023633],[-0.00126267],[-0.30989038]
[-0.00023634],[-0.00128158],[-0.30989281]
[-0.00023636],[-0.00130052],[-0.30989505]
[-0.00023637],[-0.00131947],[-0.30989711]
[-0.00023639],[-0.00133845],[-0.30989898]
[-0.00023641],[-0.00135745],[-0.30990066]
[-0.00023642],[-0.00137648],[-0.30990215]
[-0.00023644],[-0.00139553],[-0.30990345]
[-0.00023645],[-0.0014146],[-0.30990457]
[-0.00023647],[-0.00143369],[-0.3099055]
[-0.00023648],[-0.00145281],[-0.30990624]
[-0.0002365],[-0.00147195],[-0.3099068]
[-0.00023652],[-0.00149111],[-0.30990717]
[-0.00023653],[-0.00151029],[-0.30990736]
[-0.00023655],[-0.00152949],[-0.30990736]
[-0.00023656],[-0.00154871],[-0.30990718]
[-0.00023658],[-0.00156796],[-0.30990681]
[-0.0002366],[-0.00158722],[-0.30990626]
[-0.00023661],[-0.0016065],[-0.30990552]
[-0.00023663],[-0.00162581],[-0.3099046]
[-0.00023664],[-0.00164513],[-0.3099035]
[-0.00023666],[-0.00166448],[-0.30990221]
[-0.00023667],[-0.00168384],[-0.30990075]
[-0.00023669],[-0.00170322],[-0.3098991]
[-0.0002367],[-0.00172262],[-0.30989726]
[-0.00023672],[-0.00174204],[-0.30989525]
[-0.00023674],[-0.00176148],[-0.30989306]
[-0.00023675],[-0.00178093],[-0.30989068]
[-0.00023677],[-0.0018004],[-0.30988813]
